1455147721,2016-02-10 23:42:01, 2.25,615,630
1455147729,2016-02-10 23:42:09, 2.25,615,630
1455147737,2016-02-10 23:42:17, 2.25,615,630
1455147745,2016-02-10 23:42:25, 2.25,615,630
1455147753,2016-02-10 23:42:33, 2.25,615,630
1455147761,2016-02-10 23:42:41, 2.00,615,630
1455147769,2016-02-10 23:42:49, 2.00,615,630
1455147777,2016-02-10 23:42:57, 2.00,615,630
1455147785,2016-02-10 23:43:05, 2.00,615,630
1455147793,2016-02-10 23:43:13, 2.00,615,630
1455147801,2016-02-10 23:43:21, 2.00,616,630
1455147810,2016-02-10 23:43:30, 2.00,615,630
1455147818,2016-02-10 23:43:38, 2.00,615,630
1455147826,2016-02-10 23:43:46, 2.00,616,630
1455147834,2016-02-10 23:43:54, 2.00,615,630
1455147842,2016-02-10 23:44:02, 2.00,616,630
1455147850,2016-02-10 23:44:10, 2.00,615,630
1455147858,2016-02-10 23:44:18, 2.00,616,630
1455147866,2016-02-10 23:44:26, 2.00,616,630
1455147874,2016-02-10 23:44:34, 2.00,615,630
1455147882,2016-02-10 23:44:42, 2.00,616,630
1455147890,2016-02-10 23:44:50, 1.50,615,630
1455147898,2016-02-10 23:44:58, 1.50,615,630
1455147906,2016-02-10 23:45:06, 1.50,616,630
1455147914,2016-02-10 23:45:14, 1.50,615,630
1455147922,2016-02-10 23:45:22, 1.50,615,630
1455147930,2016-02-10 23:45:30, 1.50,616,630
1455147938,2016-02-10 23:45:38, 1.50,616,630
1455147946,2016-02-10 23:45:46, 1.50,615,630
1455147955,2016-02-10 23:45:55, 1.50,615,630
1455147963,2016-02-10 23:46:03, 1.50,616,630
1455147971,2016-02-10 23:46:11, 1.50,616,630
1455147979,2016-02-10 23:46:19, 1.50,615,630
1455147987,2016-02-10 23:46:27, 1.50,615,630
1455147995,2016-02-10 23:46:35, 1.50,616,630
1455148003,2016-02-10 23:46:43, 1.50,616,630
1455148011,2016-02-10 23:46:51, 1.50,615,630
1455148019,2016-02-10 23:46:59, 1.50,616,630
1455148027,2016-02-10 23:47:07, 1.50,616,630
1455148035,2016-02-10 23:47:15, 1.50,615,630
1455148043,2016-02-10 23:47:23, 1.50,616,630
1455148051,2016-02-10 23:47:31, 1.50,616,630
1455148059,2016-02-10 23:47:39, 1.50,616,630
1455148067,2016-02-10 23:47:47, 1.50,616,630
1455148075,2016-02-10 23:47:55, 1.50,616,630
1455148083,2016-02-10 23:48:03, 1.00,616,630
1455148091,2016-02-10 23:48:11, 1.00,616,630
1455148100,2016-02-10 23:48:20, 1.00,616,630
1455148108,2016-02-10 23:48:28, 1.00,616,630
1455148116,2016-02-10 23:48:36, 1.00,615,630
1455148124,2016-02-10 23:48:44, 1.00,616,630
1455148132,2016-02-10 23:48:52, 1.00,616,630
1455148140,2016-02-10 23:49:00, 1.00,616,630
1455148148,2016-02-10 23:49:08, 1.00,615,630
1455148156,2016-02-10 23:49:16, 1.00,616,630
1455148164,2016-02-10 23:49:24, 1.00,615,630
1455148172,2016-02-10 23:49:32, 1.00,616,630
1455148180,2016-02-10 23:49:40, 1.00,616,630
1455148188,2016-02-10 23:49:48, 1.00,616,630
1455148196,2016-02-10 23:49:56, 1.00,616,630
1455148204,2016-02-10 23:50:04, 1.00,616,630
1455148212,2016-02-10 23:50:12, 1.00,616,630
1455148220,2016-02-10 23:50:20, 1.00,615,630
1455148228,2016-02-10 23:50:28, 1.00,616,630
1455148236,2016-02-10 23:50:36, 1.00,616,630
1455148245,2016-02-10 23:50:45, 1.00,616,630
1455148253,2016-02-10 23:50:53, 1.00,616,630
1455148261,2016-02-10 23:51:01, 1.00,616,630
1455148269,2016-02-10 23:51:09, 1.00,616,630
1455148277,2016-02-10 23:51:17, 0.75,616,630
1455148285,2016-02-10 23:51:25, 0.75,616,630
1455148293,2016-02-10 23:51:33, 0.75,617,630
1455148301,2016-02-10 23:51:41, 0.75,616,630
1455148309,2016-02-10 23:51:49, 0.75,616,630
1455148317,2016-02-10 23:51:57, 0.75,616,630
1455148325,2016-02-10 23:52:05, 0.75,616,630
1455148333,2016-02-10 23:52:13, 0.75,616,630
1455148341,2016-02-10 23:52:21, 0.75,616,630
1455148349,2016-02-10 23:52:29, 0.75,616,630
1455148357,2016-02-10 23:52:37, 0.75,616,630
1455148365,2016-02-10 23:52:45, 0.75,616,630
1455148373,2016-02-10 23:52:53, 0.75,616,630
1455148381,2016-02-10 23:53:01, 0.75,616,630
1455148390,2016-02-10 23:53:10, 0.75,616,630
1455148398,2016-02-10 23:53:18, 0.75,617,630
1455148406,2016-02-10 23:53:26, 0.75,616,630
1455148414,2016-02-10 23:53:34, 0.75,617,630
1455148422,2016-02-10 23:53:42, 0.75,616,630
1455148430,2016-02-10 23:53:50, 0.75,616,630
1455148438,2016-02-10 23:53:58, 0.75,616,630
1455148446,2016-02-10 23:54:06, 0.75,616,630
1455148454,2016-02-10 23:54:14, 0.75,616,630
1455148462,2016-02-10 23:54:22, 0.75,616,630
1455148470,2016-02-10 23:54:30, 0.75,616,630
1455148478,2016-02-10 23:54:38, 0.75,617,630
1455148486,2016-02-10 23:54:46, 0.75,616,630
1455148494,2016-02-10 23:54:54, 0.75,616,630
1455148502,2016-02-10 23:55:02, 0.75,617,629
1455148510,2016-02-10 23:55:10, 0.75,616,630
1455148518,2016-02-10 23:55:18, 0.75,616,630
1455148526,2016-02-10 23:55:26, 0.75,617,630
1455148535,2016-02-10 23:55:35, 0.75,616,630
1455148543,2016-02-10 23:55:43, 0.75,616,630
1455148551,2016-02-10 23:55:51, 0.75,617,630
1455148559,2016-02-10 23:55:59, 0.75,616,630
1455148567,2016-02-10 23:56:07, 0.75,616,630
1455148575,2016-02-10 23:56:15, 0.75,617,630
1455148583,2016-02-10 23:56:23, 0.75,616,630
1455148591,2016-02-10 23:56:31, 0.50,616,630
1455148599,2016-02-10 23:56:39, 0.50,616,630
1455148607,2016-02-10 23:56:47, 0.50,617,630
1455148615,2016-02-10 23:56:55, 0.50,616,630
1455148623,2016-02-10 23:57:03, 0.50,616,630
1455148631,2016-02-10 23:57:11, 0.50,617,630
1455148639,2016-02-10 23:57:19, 0.50,616,630
1455148647,2016-02-10 23:57:27, 0.50,616,629
1455148655,2016-02-10 23:57:35, 0.50,616,630
1455148663,2016-02-10 23:57:43, 0.50,616,630
1455148671,2016-02-10 23:57:51, 0.50,616,630
1455148680,2016-02-10 23:58:00, 0.50,616,630
1455148688,2016-02-10 23:58:08, 0.50,617,630
1455148696,2016-02-10 23:58:16, 0.50,616,630
1455148704,2016-02-10 23:58:24, 0.50,616,630
1455148712,2016-02-10 23:58:32, 0.50,617,630
1455148720,2016-02-10 23:58:40, 0.50,616,630
1455148728,2016-02-10 23:58:48, 0.50,616,630
1455148736,2016-02-10 23:58:56, 0.50,617,630
1455148744,2016-02-10 23:59:04, 0.50,616,630
1455148752,2016-02-10 23:59:12, 0.50,617,630
1455148760,2016-02-10 23:59:20, 0.50,617,630
1455148768,2016-02-10 23:59:28, 0.50,616,630
1455148776,2016-02-10 23:59:36, 0.50,617,629
1455148784,2016-02-10 23:59:44, 0.50,616,630
1455148792,2016-02-10 23:59:52, 0.50,617,630
1455148800,2016-02-11 00:00:00, 0.50,616,630
1455148808,2016-02-11 00:00:08, 0.50,617,630
1455148816,2016-02-11 00:00:16, 0.50,616,630
1455148825,2016-02-11 00:00:25, 0.50,617,630
1455148833,2016-02-11 00:00:33, 0.50,616,630
1455148841,2016-02-11 00:00:41, 0.50,617,630
1455148849,2016-02-11 00:00:49, 0.50,616,629
1455148857,2016-02-11 00:00:57, 0.50,617,630
1455148865,2016-02-11 00:01:05, 0.50,617,630
1455148873,2016-02-11 00:01:13, 0.50,616,630
1455148881,2016-02-11 00:01:21, 0.50,617,629
1455148889,2016-02-11 00:01:29, 0.50,616,630
1455148897,2016-02-11 00:01:37, 0.50,616,630
1455148905,2016-02-11 00:01:45, 0.50,617,630
1455148913,2016-02-11 00:01:53, 0.25,616,630
1455148921,2016-02-11 00:02:01, 0.25,617,629
1455148929,2016-02-11 00:02:09, 0.25,616,629
1455148937,2016-02-11 00:02:17, 0.25,617,630
1455148945,2016-02-11 00:02:25, 0.25,616,629
1455148953,2016-02-11 00:02:33, 0.25,617,630
1455148962,2016-02-11 00:02:42, 0.25,616,629
1455148970,2016-02-11 00:02:50, 0.25,617,629
1455148978,2016-02-11 00:02:58, 0.25,617,629
1455148986,2016-02-11 00:03:06, 0.25,616,629
1455148994,2016-02-11 00:03:14, 0.25,617,629
1455149002,2016-02-11 00:03:22, 0.25,616,630
1455149010,2016-02-11 00:03:30, 0.25,617,630
1455149018,2016-02-11 00:03:38, 0.25,616,629
1455149026,2016-02-11 00:03:46, 0.25,617,630
1455149034,2016-02-11 00:03:54, 0.25,617,629
1455149042,2016-02-11 00:04:02, 0.25,616,629
1455149050,2016-02-11 00:04:10, 0.25,617,629
1455149058,2016-02-11 00:04:18, 0.25,617,629
1455149066,2016-02-11 00:04:26, 0.25,616,629
1455149074,2016-02-11 00:04:34, 0.25,616,629
1455149082,2016-02-11 00:04:42, 0.25,616,630
1455149090,2016-02-11 00:04:50, 0.25,617,629
1455149098,2016-02-11 00:04:58, 0.25,616,629
1455149107,2016-02-11 00:05:07, 0.25,617,629
1455149115,2016-02-11 00:05:15, 0.25,616,629
1455149123,2016-02-11 00:05:23, 0.25,616,630
1455149131,2016-02-11 00:05:31, 0.25,617,629
1455149139,2016-02-11 00:05:39, 0.25,617,629
1455149147,2016-02-11 00:05:47, 0.25,617,629
1455149155,2016-02-11 00:05:55, 0.25,616,629
1455149163,2016-02-11 00:06:03, 0.25,616,629
1455149171,2016-02-11 00:06:11, 0.25,617,629
1455149179,2016-02-11 00:06:19, 0.25,617,629
1455149187,2016-02-11 00:06:27, 0.25,616,629
1455149195,2016-02-11 00:06:35, 0.25,616,629
1455149203,2016-02-11 00:06:43, 0.25,617,629
1455149211,2016-02-11 00:06:51, 0.25,617,629
1455149219,2016-02-11 00:06:59, 0.25,616,629
1455149227,2016-02-11 00:07:07, 0.25,617,629
1455149235,2016-02-11 00:07:15, 0.25,616,629
1455149243,2016-02-11 00:07:23, 0.25,617,629
1455149252,2016-02-11 00:07:32, 0.25,616,629
1455149260,2016-02-11 00:07:40, 0.25,616,629
1455149268,2016-02-11 00:07:48, 0.25,617,629
1455149276,2016-02-11 00:07:56, 0.25,617,629
1455149284,2016-02-11 00:08:04, 0.25,617,629
1455149292,2016-02-11 00:08:12, 0.25,616,629
