2016-02-13 00:52:07, 3.50,-0.50,1010.57,622,637
2016-02-13 00:52:15, 3.50,-0.60,1010.41,620,637
2016-02-13 00:52:23, 3.50,-0.70,1010.50,619,637
2016-02-13 00:52:31, 3.50,-0.80,1010.46,615,637
2016-02-13 00:52:39, 3.50,-0.90,1010.49,619,637
2016-02-13 00:52:47, 3.50,-1.00,1010.48,623,637
2016-02-13 00:52:56, 3.50,-1.10,1010.43,622,637
2016-02-13 00:53:04, 2.50,-1.10,1010.53,620,637
2016-02-13 00:53:12, 2.50,-1.20,1010.57,621,637
2016-02-13 00:53:20, 2.50,-1.30,1010.57,624,637
2016-02-13 00:53:28, 2.50,-1.40,1010.50,622,637
2016-02-13 00:53:36, 2.50,-1.50,1010.55,620,637
2016-02-13 00:53:44, 2.50,-1.50,1010.54,620,637
2016-02-13 00:53:52, 2.50,-1.60,1010.56,624,637
2016-02-13 00:54:00, 2.50,-1.70,1010.61,622,637
2016-02-13 00:54:09, 2.00,-1.80,1010.53,620,637
2016-02-13 00:54:17, 2.00,-1.80,1010.50,622,637
2016-02-13 00:54:25, 2.00,-1.90,1010.55,623,637
2016-02-13 00:54:33, 2.00,-2.00,1010.54,620,637
2016-02-13 00:54:41, 2.00,-2.00,1010.58,623,637
2016-02-13 00:54:49, 2.00,-2.10,1010.53,621,637
2016-02-13 00:54:57, 2.00,-2.20,1010.55,624,637
2016-02-13 00:55:05, 2.00,-2.20,1010.47,622,637
2016-02-13 00:55:13, 0.75,-2.30,1010.51,620,637
2016-02-13 00:55:22, 0.75,-2.30,1010.54,623,637
2016-02-13 00:55:30, 0.75,-2.40,1010.47,623,637
2016-02-13 00:55:38, 0.75,-2.50,1010.48,621,637
2016-02-13 00:55:46, 0.75,-2.50,1010.54,620,637
2016-02-13 00:55:54, 0.75,-2.60,1010.62,623,637
2016-02-13 00:56:02, 0.75,-2.60,1010.53,623,637
2016-02-13 00:56:10, 0.75,-2.70,1010.53,622,637
2016-02-13 00:56:18, 0.25,-2.70,1010.48,621,637
2016-02-13 00:56:26, 0.25,-2.70,1010.53,619,637
2016-02-13 00:56:35, 0.25,-2.80,1010.41,621,637
2016-02-13 00:56:43, 0.25,-2.80,1010.48,623,637
2016-02-13 00:56:51, 0.25,-2.90,1010.51,623,637
2016-02-13 00:56:59, 0.25,-2.90,1010.58,623,637
2016-02-13 00:57:07, 0.25,-3.00,1010.49,623,637
2016-02-13 00:57:15, 0.25,-3.00,1010.47,621,637
2016-02-13 00:57:23, 0.00,-3.00,1010.46,621,637
2016-02-13 00:57:31, 0.00,-3.10,1010.49,619,637
2016-02-13 00:57:39, 0.00,-3.10,1010.46,620,637
2016-02-13 00:57:48, 0.00,-3.10,1010.41,623,637
